PMID,Title,Authors,Journal,PublicationDate,Abstract,PublicationType,MeSHTerms,KeyWords,DataBankList,PublicationTypeList,DataBankName,Accession
20368434,Clinical response and miR-29b predictive significance in older AML patients treated with a 10-day schedule of decitabine.,"Blum William, Garzon Ramiro, Klisovic Rebecca B, Schwind Sebastian, Walker Alison, Geyer Susan, Liu Shujun, Havelange Violaine, Becker Heiko, Schaaf Larry, Mickle Jon, Devine Hollie, Kefauver Cheryl, Devine Steven M, Chan Kenneth K, Heerema Nyla A, Bloomfield Clara D, Grever Michael R, Byrd John C, Villalona-Calero Miguel, Croce Carlo M, Marcucci Guido",Proceedings of the National Academy of Sciences of the United States of America,"{'Year': '2010', 'Month': 'Apr', 'Day': '20'}","A phase II clinical trial with single-agent decitabine was conducted in older patients (>or=60 years) with previously untreated acute myeloid leukemia (AML) who were not candidates for or who refused intensive chemotherapy. Subjects received low-dose decitabine at 20 mg/m(2) i.v. over 1 h on days 1 to 10. Fifty-three subjects enrolled with a median age of 74 years (range, 60-85). Nineteen (36%) had antecedent hematologic disorder or therapy-related AML; 16 had complex karyotypes (>or=3 abnormalities). The complete remission rate was 47% (n = 25), achieved after a median of three cycles of therapy. Nine additional subjects had no morphologic evidence of disease with incomplete count recovery, for an overall response rate of 64% (n = 34). Complete remission was achieved in 52% of subjects presenting with normal karyotype and in 50% of those with complex karyotypes. Median overall and disease-free survival durations were 55 and 46 weeks, respectively. Death within 30 days of initiation of treatment occurred in one subject (2%), death within 8 weeks in 15% of subjects. Given the DNA hypomethylating effect of decitabine, we examined the relationship of clinical response and pretreatment level of miR-29b, previously shown to target DNA methyltransferases. Higher levels of miR-29b were associated with clinical response (P = 0.02). In conclusion, this schedule of decitabine was highly active and well tolerated in this poor-risk cohort of older AML patients. Levels of miR-29b should be validated as a predictive factor for stratification of older AML patients to decitabine treatment.","Clinical Trial, Phase II, Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Aged, Aged, 80 and over, Antimetabolites, Antineoplastic, Azacitidine, Cohort Studies, DNA Methylation, Decitabine, Disease-Free Survival, Female, Humans, Karyotyping, Leukemia, Myeloid, Acute, Male, MicroRNAs, Middle Aged, Remission Induction, Treatment Outcome",[],"ListElement([{'DataBankName': 'ClinicalTrials.gov', 'AccessionNumberList': ['NCT00492401']}], attributes={'CompleteYN': 'Y'})","[StringElement('Clinical Trial, Phase II', attributes={'UI': 'D017427'}), StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Research Support, N.I.H., Extramural', attributes={'UI': 'D052061'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",ClinicalTrials.gov,NCT00492401
20339075,The Wnt/beta-catenin pathway is required for the development of leukemia stem cells in AML.,"Wang Yingzi, Krivtsov Andrei V, Sinha Amit U, North Trista E, Goessling Wolfram, Feng Zhaohui, Zon Leonard I, Armstrong Scott A","Science (New York, N.Y.)","{'Year': '2010', 'Month': 'Mar', 'Day': '26'}","Leukemia stem cells (LSCs) are capable of limitless self-renewal and are responsible for the maintenance of leukemia. Because selective eradication of LSCs could offer substantial therapeutic benefit, there is interest in identifying the signaling pathways that control their development. We studied LSCs in mouse models of acute myelogenous leukemia (AML) induced either by coexpression of the Hoxa9 and Meis1a oncogenes or by the fusion oncoprotein MLL-AF9. We show that the Wnt/beta-catenin signaling pathway is required for self-renewal of LSCs that are derived from either hematopoietic stem cells (HSC) or more differentiated granulocyte-macrophage progenitors (GMP). Because the Wnt/beta-catenin pathway is normally active in HSCs but not in GMP, these results suggest that reactivation of beta-catenin signaling is required for the transformation of progenitor cells by certain oncogenes. beta-catenin is not absolutely required for self-renewal of adult HSCs; thus, targeting the Wnt/beta-catenin pathway may represent a new therapeutic opportunity in AML.","Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Animals, Cell Proliferation, Cell Transformation, Neoplastic, Genes, Homeobox, Granulocyte-Macrophage Progenitor Cells, Hematopoietic Stem Cells, Homeodomain Proteins, Indomethacin, Leukemia, Myeloid, Acute, Mice, Mice, Inbred C57BL, Myeloid Ecotropic Viral Integration Site 1 Protein, Neoplasm Proteins, Neoplastic Stem Cells, Signal Transduction, Transduction, Genetic, Wnt Proteins, beta Catenin",[],"ListElement([{'DataBankName': 'GEO', 'AccessionNumberList': ['GSE20377']}], attributes={'CompleteYN': 'Y'})","[StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Research Support, N.I.H., Extramural', attributes={'UI': 'D052061'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",GEO,GSE20377
20220062,Changes in magnetic resonance bone marrow angiogenesis on day 7 after induction chemotherapy can predict outcome of acute myeloid leukemia.,"Hou Hsin-An, Shih Tiffany Ting-Fang, Liu Chieh-Yu, Chen Bang-Bin, Tang Jih-Luh, Yao Ming, Huang Shang-Yi, Chou Wen-Chien, Hsu Chao-Yu, Tien Hwei-Fang",Haematologica,"{'Year': '2010', 'Month': 'Aug'}","Recently, dynamic contrast-enhanced magnetic resonance imaging has been shown to be a non-invasive technique that provides global and functional imaging of bone marrow angiogenesis in acute myeloid leukemia. To assess the clinical implication of changes in angiogenesis shortly after induction chemotherapy, dynamic contrast-enhanced magnetic resonance imaging was performed prospectively before treatment (day 0) and on day 7 in 80 patients with de novo acute myeloid leukemia. We demonstrated that a post-therapeutic reduction in Peak (negative DeltaPeak) compared with the day 0 value was significantly associated with a higher chance of achieving complete remission, and better overall and disease free survival (P=0.022, 0.003 and 0.007, respectively). Cox's multivariate analysis also identified negative DeltaPeak value as an independent good prognostic factor for overall and disease free survival. Our findings provide evidence that the change of Peak on day 7 relative to pre-treatment levels may be a relevant biomarker for early identification of patients who may fail conventional induction chemotherapy (ClinicalTrials.gov Identifier: NCT00172562).","Clinical Trial, Journal Article, Research Support, Non-U.S. Gov't","Adolescent, Adult, Aged, Antineoplastic Combined Chemotherapy Protocols, Bone Marrow, Drug Administration Schedule, Female, Humans, Kaplan-Meier Estimate, Leukemia, Myeloid, Acute, Magnetic Resonance Imaging, Male, Middle Aged, Multivariate Analysis, Neovascularization, Pathologic, Predictive Value of Tests, Prognosis, Time Factors, Treatment Outcome, Young Adult",[],"ListElement([{'DataBankName': 'ClinicalTrials.gov', 'AccessionNumberList': ['NCT00172562']}], attributes={'CompleteYN': 'Y'})","[StringElement('Clinical Trial', attributes={'UI': 'D016430'}), StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",ClinicalTrials.gov,NCT00172562
20159610,PML/RARalpha targets promoter regions containing PU.1 consensus and RARE half sites in acute promyelocytic leukemia.,"Wang Kankan, Wang Ping, Shi Jiantao, Zhu Xuehua, He Miaomiao, Jia Xiaohong, Yang Xianwen, Qiu Fei, Jin Wen, Qian Maoxiang, Fang Hai, Mi Jianqing, Yang Xuzhi, Xiao Huasheng, Minden Mark, Du Yanzhi, Chen Zhu, Zhang Ji",Cancer cell,"{'Year': '2010', 'Month': 'Feb', 'Day': '17'}","PML/RARalpha is of crucial importance in acute promyelocytic leukemia (APL) both pathologically and therapeutically. Using a genome-wide approach, we identified in vivo PML/RARalpha binding sites in a PML/RARalpha-inducible cell model. Of the 2979 targeted regions, >62% contained canonical PU.1 motifs and >84% of these PU.1 motifs coexisted with one or more RARE half (RAREh) sites in nearby regions. Promoters with such PU.1-RAREh binding sites were transactivated by PU.1. PU.1-mediated transactivation was repressed by PML/RARalpha and restored by the addition of all-trans retinoic acid (ATRA). Genes containing such promoters were significantly represented by genes transcriptionally suppressed in APL and/or reactivated upon treatment with ATRA. Thus, selective targeting of PU.1-regulated genes by PML/RARalpha is a critical mechanism for the pathogenesis of APL.","Journal Article, Research Support, Non-U.S. Gov't","Base Sequence, Binding Sites, Cell Line, Chromatin Immunoprecipitation, Consensus Sequence, Gene Expression Regulation, Leukemic, Humans, Leukemia, Promyelocytic, Acute, Molecular Sequence Data, Myeloid Cells, Oncogene Proteins, Fusion, Promoter Regions, Genetic, Proto-Oncogene Proteins, Trans-Activators",[],"ListElement([{'DataBankName': 'GEO', 'AccessionNumberList': ['GSE19201', 'GSE19202']}], attributes={'CompleteYN': 'Y'})","[StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",GEO,GSE19201
20060365,DNA methylation signatures identify biologically distinct subtypes in acute myeloid leukemia.,"Figueroa Maria E, Lugthart Sanne, Li Yushan, Erpelinck-Verschueren Claudia, Deng Xutao, Christos Paul J, Schifano Elizabeth, Booth James, van Putten Wim, Skrabanek Lucy, Campagne Fabien, Mazumdar Madhu, Greally John M, Valk Peter J M, Löwenberg Bob, Delwel Ruud, Melnick Ari",Cancer cell,"{'Year': '2010', 'Month': 'Jan', 'Day': '19'}","We hypothesized that DNA methylation distributes into specific patterns in cancer cells, which reflect critical biological differences. We therefore examined the methylation profiles of 344 patients with acute myeloid leukemia (AML). Clustering of these patients by methylation data segregated patients into 16 groups. Five of these groups defined new AML subtypes that shared no other known feature. In addition, DNA methylation profiles segregated patients with CEBPA aberrations from other subtypes of leukemia, defined four epigenetically distinct forms of AML with NPM1 mutations, and showed that established AML1-ETO, CBFb-MYH11, and PML-RARA leukemia entities are associated with specific methylation profiles. We report a 15 gene methylation classifier predictive of overall survival in an independent patient cohort (p < 0.001, adjusted for known covariates).","Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, Non-P.H.S.","Biomarkers, Tumor, DNA Methylation, Epigenesis, Genetic, Female, Gene Expression Profiling, Humans, Kaplan-Meier Estimate, Leukemia, Myeloid, Acute, Male, Middle Aged, Nucleophosmin, Prognosis",[],"ListElement([{'DataBankName': 'GEO', 'AccessionNumberList': ['GSE18700']}], attributes={'CompleteYN': 'Y'})","[StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Research Support, N.I.H., Extramural', attributes={'UI': 'D052061'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'}), StringElement(""Research Support, U.S. Gov't, Non-P.H.S."", attributes={'UI': 'D013486'})]",GEO,GSE18700
20056794,Prevalence and prognostic significance of KIT mutations in pediatric patients with core binding factor AML enrolled on serial pediatric cooperative trials for de novo AML.,"Pollard Jessica A, Alonzo Todd A, Gerbing Robert B, Ho Phoenix A, Zeng Rong, Ravindranath Yaddanapudi, Dahl Gary, Lacayo Norman J, Becton David, Chang Myron, Weinstein Howard J, Hirsch Betsy, Raimondi Susana C, Heerema Nyla A, Woods William G, Lange Beverly J, Hurwitz Craig, Arceci Robert J, Radich Jerald P, Bernstein Irwin D, Heinrich Michael C, Meshinchi Soheil",Blood,"{'Year': '2010', 'Month': 'Mar', 'Day': '25'}","KIT receptor tyrosine kinase mutations are implicated as a prognostic factor in adults with core binding factor (CBF) acute myeloid leukemia (AML). However, their prevalence and prognostic significance in pediatric CBF AML is not well established. We performed KIT mutational analysis (exon 8 and exon 17) on diagnostic specimens from 203 pediatric patients with CBF AML enrolled on 4 pediatric AML protocols. KIT mutations were detected in 38 (19%) of 203 (95% CI, 14%-25%) patient samples of which 20 (52.5%) of 38 (95% CI, 36%-69%) involved exon 8, 17 (45%) of 38 (95% CI, 29%-62%) involved exon 17, and 1 (2.5%; 95% CI, 0%-14%) involved both locations. Patients with KIT mutations had a 5-year event-free survival of 55% (+/- 17%) compared with 59% (+/- 9%) for patients with wild-type KIT (P = .86). Rates of complete remission, overall survival, disease-free survival, or relapse were not significantly different for patients with or without KIT mutations. Location of the KIT mutation and analysis by cytogenetic subtype [t(8;21) vs inv(16)] also lacked prognostic significance. Our study shows that KIT mutations lack prognostic significance in a large series of pediatric patients with CBF AML. This finding, which differs from adult series and a previously published pediatric study, may reflect variations in therapeutic approaches and/or biologic heterogeneity within CBF AML. Two of 4 studies included in this analysis are registered at http://clinicaltrials.gov as NCT00002798 (CCG-2961) and NCT00070174 (COG AAML03P1).","Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Adolescent, Antineoplastic Combined Chemotherapy Protocols, Child, Child, Preschool, Core Binding Factors, Disease-Free Survival, Exons, Female, Genetic Predisposition to Disease, Humans, Infant, Leukemia, Myeloid, Acute, Male, Mutation, Prevalence, Prognosis, Proto-Oncogene Proteins c-kit, Retrospective Studies, Survival Analysis, Translocation, Genetic, Treatment Outcome, Young Adult",[],"ListElement([{'DataBankName': 'ClinicalTrials.gov', 'AccessionNumberList': ['NCT00002798', 'NCT00070174']}], attributes={'CompleteYN': 'Y'})","[StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Research Support, N.I.H., Extramural', attributes={'UI': 'D052061'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",ClinicalTrials.gov,NCT00002798
20018913,Very long-term outcome of acute promyelocytic leukemia after treatment with all-trans retinoic acid and chemotherapy: the European APL Group experience.,"Adès Lionel, Guerci Agnes, Raffoux Emmanuel, Sanz Miguel, Chevallier Patrice, Lapusan Simona, Recher Christian, Thomas Xavier, Rayon Consuelo, Castaigne Sylvie, Tournilhac Olivier, de Botton Stephane, Ifrah Norbert, Cahn Jean-Yves, Solary Eric, Gardin Claude, Fegeux Nathalie, Bordessoule Dominique, Ferrant Augustin, Meyer-Monard Sandrine, Vey Norbert, Dombret Herve, Degos Laurent, Chevret Sylvie, Fenaux Pierre",Blood,"{'Year': '2010', 'Month': 'Mar', 'Day': '04'}","Acute promyelocytic leukemia (APL) is highly curable with the combination of all-trans retinoic acid (ATRA) and anthracycline-based chemotherapy (CT), but very long-term results of this treatment, when CT should be added to ATRA and the role of maintenance treatment, remain uncertain. In our APL93 trial that included 576 newly diagnosed APL patients, with a median follow-up of 10 years, 10-year survival was 77%. Maintenance treatment significantly reduced 10-year cumulative incidence of relapses, from 43.2% to 33%, 23.4%, and 13.4% with no maintenance, maintenance using intermittent ATRA, continuous 6 mercaptopurine plus methotrexate, and both treatments, respectively (P < .001). Maintenance particularly benefited patients with white blood cell (WBC) count higher than 5 x 10(9)/L (5000/microL). Early addition of CT to ATRA significantly improved 10-year event-free survival (EFS), but without significant effect on overall survival (OS). The 10-year cumulative incidence of deaths in complete response (CR), resulting mainly from myelosuppression, was 5.7%, 15.4%, and 21.7% in patients younger than 55, 55 to 65, and older than 65 years, respectively, supporting the need for less myelosuppressive treatments, particularly for consolidation therapy. This study is registered at http://clinicaltrials.gov as NCT00599937.","Clinical Trial, Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","Adult, Aged, Antineoplastic Combined Chemotherapy Protocols, Cytarabine, Disease-Free Survival, Europe, Female, Follow-Up Studies, Humans, Leukemia, Promyelocytic, Acute, Male, Middle Aged, Time Factors, Treatment Outcome, Tretinoin",[],"ListElement([{'DataBankName': 'ClinicalTrials.gov', 'AccessionNumberList': ['NCT00599937']}], attributes={'CompleteYN': 'Y'})","[StringElement('Clinical Trial', attributes={'UI': 'D016430'}), StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Multicenter Study', attributes={'UI': 'D016448'}), StringElement('Randomized Controlled Trial', attributes={'UI': 'D016449'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",ClinicalTrials.gov,NCT00599937
19965647,"The impact on outcome of the addition of all-trans retinoic acid to intensive chemotherapy in younger patients with nonacute promyelocytic acute myeloid leukemia: overall results and results in genotypic subgroups defined by mutations in NPM1, FLT3, and CEBPA.","Burnett Alan K, Hills Robert K, Green Claire, Jenkinson Sarah, Koo Kenneth, Patel Yashma, Guy Carol, Gilkes Amanda, Milligan Donald W, Goldstone Anthony H, Prentice Archibald G, Wheatley Keith, Linch David C, Gale Rosemary E",Blood,"{'Year': '2010', 'Month': 'Feb', 'Day': '04'}","We investigated the benefit of adding all-trans retinoic acid (ATRA) to chemotherapy for younger patients with nonacute promyelocytic acute myeloid leukemia and high-risk myelodysplastic syndrome, and considered interactions between treatment and molecular markers. Overall, 1075 patients less than 60 years of age were randomized to receive or not receive ATRA in addition to daunorubicin/Ara-C/thioguanine chemotherapy with Ara-C at standard or double standard dose. There were data on FLT3 internal tandem duplications and NPM1 mutations (n = 592), CEBPA mutations (n = 423), and MN1 expression (n = 195). The complete remission rate was 68% with complete remission with incomplete count recovery in an additional 16%; 8-year overall survival was 32%. There was no significant treatment effect for any outcome, with no significant interactions between treatment and demographics, or cytarabine randomization. Importantly, there were no interactions by FLT3/internal tandem duplications, NPM1, or CEBPA mutation. There was a suggestion that ATRA reduced relapse in patients with lower MN1 levels, but no significant effect on overall survival. Results were consistent when restricted to patients with normal karyotype. ATRA has no overall effect on treatment outcomes in this group of patients. The study did not identify any subgroup of patients likely to derive a significant survival benefit from the addition of ATRA to chemotherapy.","Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","Adolescent, Adult, Antineoplastic Combined Chemotherapy Protocols, CCAAT-Enhancer-Binding Proteins, Child, Child, Preschool, Cytarabine, Daunorubicin, Female, Gene Expression Regulation, Leukemic, Genotype, Humans, Infant, Infant, Newborn, Leukemia, Promyelocytic, Acute, Male, Middle Aged, Mutation, Nuclear Proteins, Nucleophosmin, Reverse Transcriptase Polymerase Chain Reaction, Thioguanine, Treatment Outcome, Tretinoin, Young Adult, fms-Like Tyrosine Kinase 3",[],"ListElement([{'DataBankName': 'ISRCTN', 'AccessionNumberList': ['ISRCTN17833622']}], attributes={'CompleteYN': 'Y'})","[StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Randomized Controlled Trial', attributes={'UI': 'D016449'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",ISRCTN,ISRCTN17833622
19828696,Chemokine induction by all-trans retinoic acid and arsenic trioxide in acute promyelocytic leukemia: triggering the differentiation syndrome.,"Luesink Maaike, Pennings Jeroen L A, Wissink Willemijn M, Linssen Peter C M, Muus Petra, Pfundt Rolph, de Witte Theo J M, van der Reijden Bert A, Jansen Joop H",Blood,"{'Year': '2009', 'Month': 'Dec', 'Day': '24'}","In acute promyelocytic leukemia (APL), differentiation therapy with all-trans retinoic acid (ATRA) and/or arsenic trioxide can induce a differentiation syndrome (DS) with massive pulmonary infiltration of differentiating leukemic cells. Because chemokines are implicated in migration and extravasation of leukemic cells, chemokines might play a role in DS. ATRA stimulation of the APL cell line NB4 induced expression of multiple CC-chemokines (CCLs) and their receptors (> 19-fold), resulting in increased chemokine levels and chemotaxis. Induction of CCL2 and CCL24 was directly mediated by ligand-activated retinoic acid receptors. In primary leukemia cells derived from APL patients at diagnosis, ATRA induced chemokine production as well. Furthermore, in plasma of an APL patient with DS, we observed chemokine induction, suggesting that chemokines might be important in DS. Dexamethasone, which efficiently reduces pulmonary chemokine production, did not inhibit chemokine induction in APL cells. Finally, chemokine production was also induced by arsenic trioxide as single agent or in combination with ATRA. We propose that differentiation therapy may induce chemokine production in the lung and in APL cells, which both trigger migration of leukemic cells. Because dexamethasone does not efficiently reduce leukemic chemokine production, pulmonary infiltration of leukemic cells may induce an uncontrollable hyperinflammatory reaction in the lung.","Journal Article, Research Support, Non-U.S. Gov't","Anti-Inflammatory Agents, Apoptosis, Arsenic Trioxide, Arsenicals, Cell Differentiation, Cell Line, Tumor, Chemokine CCL2, Chemokine CCL24, Chemokine CCL7, Chemokines, Dexamethasone, Enzyme-Linked Immunosorbent Assay, Gene Expression Profiling, Gene Expression Regulation, Leukemic, Humans, Leukemia, Promyelocytic, Acute, Oligonucleotide Array Sequence Analysis, Oxides, Receptors, Retinoic Acid, Reverse Transcriptase Polymerase Chain Reaction, Syndrome, Tretinoin, Tumor Cells, Cultured",[],"ListElement([{'DataBankName': 'GEO', 'AccessionNumberList': ['GSE18397']}], attributes={'CompleteYN': 'Y'})","[StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",GEO,GSE18397
19804455,Failure of three novel regimens to improve outcome for patients with relapsed or refractory acute myeloid leukaemia: a report from the Eastern Cooperative Oncology Group.,"Litzow Mark R, Othus Megan, Cripe Larry D, Gore Steven D, Lazarus Hillard M, Lee Sandra J, Bennett John M, Paietta Elisabeth M, Dewald Gordon W, Rowe Jacob M, Tallman Martin S",British journal of haematology,"{'Year': '2010', 'Month': 'Jan'}","The treatment of relapsed acute myeloid leukaemia (AML) remains unsatisfactory. We conducted a phase II randomized trial where patients received intermediate-dose cytarabine for 4 d followed by gemtuzumab ozogamicin on day 5 (Arm A), or combined with liposomal daunorubicin for 3 d (Arm B), or cytarabine given for 5 d combined with cyclophosphamide for 3 d and topotecan by continuous infusion for 5 d (Arm C). Eligible patients had primary refractory AML, a first relapse after a remission of <1 year, or a second or greater relapse. The primary objective of this trial was attainment of a conventional complete remission (CR) or a CR without platelet recovery (CRp) in at least 40% of patients. The CR/CRp rates for the 82 eligible patients were 3/26 (12%) in Arm A, 2/29 (7%) in Arm B, and 1/27 (4%) in Arm C. No patients who had relapsed within 6 months of initial CR or who had suffered multiple relapses responded. More than 95% of patients subsequently died of AML. No unexpected toxicities were encountered. We conclude that none of these three regimens were effective enough in the treatment of high-risk relapsed or refractory AML to warrant further study. This trial was registered at http://www.clinicaltrials.gov as #NCT00005962.","Clinical Trial, Phase II, Journal Article, Randomized Controlled Trial, Research Support, N.I.H., Extramural, Research Support, U.S. Gov't, P.H.S.","Adult, Aged, Aged, 80 and over, Aminoglycosides, Antibodies, Monoclonal, Antibodies, Monoclonal, Humanized, Antimetabolites, Antineoplastic, Antineoplastic Agents, Cyclophosphamide, Cytarabine, Daunorubicin, Drug Therapy, Combination, Female, Gemtuzumab, Humans, Immunosuppressive Agents, Leukemia, Myeloid, Acute, Liposomes, Male, Middle Aged, Recurrence, Remission Induction, Survival Analysis, Topotecan",[],"ListElement([{'DataBankName': 'ClinicalTrials.gov', 'AccessionNumberList': ['NCT00005962']}], attributes={'CompleteYN': 'Y'})","[StringElement('Clinical Trial, Phase II', attributes={'UI': 'D017427'}), StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Randomized Controlled Trial', attributes={'UI': 'D016449'}), StringElement('Research Support, N.I.H., Extramural', attributes={'UI': 'D052061'}), StringElement(""Research Support, U.S. Gov't, P.H.S."", attributes={'UI': 'D013487'})]",ClinicalTrials.gov,NCT00005962
19794082,A phase 2 study of vorinostat in acute myeloid leukemia.,"Schaefer Eric W, Loaiza-Bonilla Arturo, Juckett Mark, DiPersio John F, Roy Vivek, Slack James, Wu Wenting, Laumann Kristina, Espinoza-Delgado Igor, Gore Steven D",Haematologica,"{'Year': '2009', 'Month': 'Oct'}","This two-stage, multi-institutional, randomized phase 2 trial assessed the toxicity and response rate associated with two treatment schedules of the histone deacetylase inhibitor, vorinostat (suberoylanilide hydroxamic acid; SAHA) in patients with relapsed acute myeloid leukemia and in selected untreated patients with high-risk acute myeloid leukemia.","Clinical Trial, Phase II, Comparative Study, Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Adult, Aged, Aged, 80 and over, Female, Humans, Hydroxamic Acids, Leukemia, Myeloid, Acute, Male, Middle Aged, Vorinostat",[],"ListElement([{'DataBankName': 'ClinicalTrials.gov', 'AccessionNumberList': ['NCT00305773']}], attributes={'CompleteYN': 'Y'})","[StringElement('Clinical Trial, Phase II', attributes={'UI': 'D017427'}), StringElement('Comparative Study', attributes={'UI': 'D003160'}), StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Multicenter Study', attributes={'UI': 'D016448'}), StringElement('Randomized Controlled Trial', attributes={'UI': 'D016449'}), StringElement('Research Support, N.I.H., Extramural', attributes={'UI': 'D052061'}), StringElement(""Research Support, Non-U.S. Gov't"", attributes={'UI': 'D013485'})]",ClinicalTrials.gov,NCT00305773
19710500,"Phase 3 randomized, placebo-controlled, double-blind study of high-dose continuous infusion cytarabine alone or with laromustine (VNP40101M) in patients with acute myeloid leukemia in first relapse.","Giles Francis, Vey Norbert, DeAngelo Daniel, Seiter Karen, Stock Wendy, Stuart Robert, Boskovic Darinka, Pigneux Arnaud, Tallman Martin, Brandwein Joseph, Kell Jonathan, Robak Tadeusz, Staib Peter, Thomas Xavier, Cahill Ann, Albitar Maher, O'Brien Susan",Blood,"{'Year': '2009', 'Month': 'Nov', 'Day': '05'}","Laromustine is a sulfonylhdrazine alkylator with significant antileukemia activity. An international, randomized (2:1), double-blind, placebo-controlled study was conducted to compare complete remission (CR) rates and overall survival (OS) in patients with first relapse acute myeloid leukemia (AML) treated with laromustine and high-dose cytarabine (HDAC) versus HDAC/placebo. Patients received 1.5 g/m(2) per day cytarabine continuous infusion for 3 days and laromustine 600 mg/m(2) (n = 177) or placebo (n = 86) on day 2. Patients in CR received consolidation with laromustine/HDAC or HDAC/placebo as per initial randomization. After interim analysis at 50% enrollment, the Data Safety Monitoring Board (DSMB) expressed concern that any advantage in CR would be compromised by the observed on-study mortality, and enrollment was held. The CR rate was significantly higher for the laromustine/HDAC group (35% vs 19%, P = .005). However, the 30-day mortality rate and median progression-free survival were significantly worse in this group compared with HDAC/placebo (11% vs 2%; P = .016; 54 days vs 34; P = .002). OS and median response durations were similar in both groups. Laromustine/HDAC induced significantly more CR than HDAC/placebo, but OS was not improved due to mortality associated with myelosuppression and its sequelae. The DSMB subsequently approved a revised protocol with laromustine dose reduction and recombinant growth factor support. The study was registered as NCT00112554 at http://www.clinicaltrials.gov.","Clinical Trial, Phase III, Journal Article, Multicenter Study, Randomized Controlled Trial","Adult, Aged, Aged, 80 and over, Antimetabolites, Antineoplastic, Antineoplastic Combined Chemotherapy Protocols, Cytarabine, Double-Blind Method, Female, Humans, Hydrazines, Infusions, Intravenous, Leukemia, Myeloid, Acute, Male, Middle Aged, Recurrence, Remission Induction, Sulfonamides, Young Adult",[],"ListElement([{'DataBankName': 'ClinicalTrials.gov', 'AccessionNumberList': ['NCT00112554']}], attributes={'CompleteYN': 'Y'})","[StringElement('Clinical Trial, Phase III', attributes={'UI': 'D017428'}), StringElement('Journal Article', attributes={'UI': 'D016428'}), StringElement('Multicenter Study', attributes={'UI': 'D016448'}), StringElement('Randomized Controlled Trial', attributes={'UI': 'D016449'})]",ClinicalTrials.gov,NCT00112554
